date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:09:36	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-59c4e9d7bcbb3%22	https://themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.eot?	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2d41d.eot	(from https://themesbrand.com/skote/layouts/vertical/assets/css/icons.min.css)
20:09:37	26004/26004	---M--	200	added ('OK')	application/font-woff	etag:%226594-59c4e9d7bdb53%22	https://themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.woff	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.woff	(from https://themesbrand.com/skote/layouts/vertical/assets/css/icons.min.css)
20:09:38	839389/839389	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedd-59c4e9d7c7794%22	https://themesbrand.com/skote/layouts/vertical/assets/fonts/fa-solid-900.svg	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/fonts/fa-solid-900.svg	(from https://themesbrand.com/skote/layouts/vertical/assets/css/icons.min.css)
20:09:38	40348/40348	---M--	200	added ('OK')	application/font-sfnt	etag:%229d9c-59c4e9d7bdb53%22	https://themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.ttf	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.ttf	(from https://themesbrand.com/skote/layouts/vertical/assets/css/icons.min.css)
20:09:39	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-59c4e9d7bcbb3%22	https://themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.svg	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/fonts/dripicons-v2.svg	(from https://themesbrand.com/skote/layouts/vertical/assets/css/icons.min.css)
20:09:40	12072/12072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-59c4e9d80ec38%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.eot	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.eot	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
20:09:41	12072/12072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-59c4e9d80ec38%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.eot?	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernoted41d.eot	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
20:09:42	6156/6156	---M--	200	added ('OK')	text/html	etag:%22180c-59c4e9d80ec38%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.woff2	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.html	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
20:09:43	7428/7428	---M--	200	added ('OK')	application/font-woff	etag:%221d04-59c4e9d80ec38%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.woff	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.woff	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
20:09:44	11896/11896	---M--	200	added ('OK')	application/font-sfnt	etag:%222e78-59c4e9d80ec38%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.ttf	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/summernote/font/summernote.ttf	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
20:09:45	0/-1	---M--	404	error ('')			https://themesbrand.com/skote/layouts/vertical/email-compose.html	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/email-compose.html	(from https://themesbrand.com/skote/layouts/vertical/email-read.html)
20:09:45	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-59c4e9d7e0dd6%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/bootstrap-editable/img/loading.gif	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/bootstrap-editable/img/loading.gif	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
20:09:46	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-59c4e9d7e0dd6%22	https://themesbrand.com/skote/layouts/vertical/assets/libs/bootstrap-editable/img/clear.png	/home/nivya/websites/template1/themesbrand.com/skote/layouts/vertical/assets/libs/bootstrap-editable/img/clear.png	(from https://themesbrand.com/skote/layouts/vertical/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
